customer_id,customer_name,age,gender,city,state,account_type,join_date,balance,age_group
C01738,Reyansh Malhotra,50,Male,Mumbai,Maharashtra,Current,2022-02-21,389057,41-50
C01739,Renee Savant,45,Female,Pune,Maharashtra,Current,2024-01-23,427318,41-50
C01740,Inaaya  Sharma,31,Male,Hyderabad,Telangana,Current,2026-02-10,372124,31-40
C01741,Miraya Rana,26,Female,Pune,Maharashtra,Savings,2024-12-20,100854,21-30
C01742,Vardaniya Borra,31,Female,Coimbatore,Tamil Nadu,Savings,2025-06-23,426013,31-40
C01743,Vardaniya Garg,52,Female,Hyderabad,Telangana,Savings,2021-11-24,119803,51-60
C01744,Nirvi Bakshi,24,Male,Mumbai,Maharashtra,Current,2026-01-04,471848,21-30
C01745,Urvi Seshadri,43,Male,Bangalore,Karnataka,Savings,2024-01-22,444083,41-50
C01746,Hiran Sha,53,Male,Kochi,Kerala,Savings,2026-02-04,187070,51-60
C01747,Renee Desai,28,Male,Hyderabad,Telangana,Savings,2024-08-20,304640,21-30
C01748,Kaira Gole,52,Female,Coimbatore,Tamil Nadu,Current,2025-04-26,421506,51-60
C01749,Jhanvi Biswas,23,Female,Bangalore,Karnataka,Savings,2024-12-10,457431,21-30
C01750,Yashvi Sidhu,53,Male,Pune,Maharashtra,Savings,2025-09-27,495822,51-60
C01751,Ishita Ramanathan,50,Male,Hyderabad,Telangana,Savings,2021-09-28,419810,41-50
C01752,Kiara Sani,60,Male,Mumbai,Maharashtra,Savings,2022-10-17,275974,51-60
C01753,Samar Deshpande,31,Male,Chennai,Tamil Nadu,Savings,2023-10-19,487618,31-40
C01754,Kavya Sundaram,31,Female,Bangalore,Karnataka,Current,2023-03-31,409488,31-40
C01755,Mishti Ghosh,52,Male,Mumbai,Maharashtra,Savings,2025-04-21,349263,51-60
C01756,Diya Jha,42,Male,Bangalore,Karnataka,Savings,2021-12-25,454908,41-50
C01757,Sumer Ram,49,Female,Coimbatore,Tamil Nadu,Savings,2026-05-03,138616,41-50
C01758,Mamooty Majumdar,51,Female,Kochi,Kerala,Current,2022-01-26,274777,51-60
C01759,Trisha Jayaraman,26,Female,Coimbatore,Tamil Nadu,Current,2021-07-29,384970,21-30
C01760,Sahil Ray,47,Female,Kochi,Kerala,Savings,2022-09-14,89487,41-50
C01761,Nitara Khosla,54,Female,Kochi,Kerala,Savings,2023-01-21,82348,51-60
C01762,Dharmajan Khalsa,48,Female,Kochi,Kerala,Current,2022-09-19,480844,41-50
C01763,Vanya Mahajan,54,Female,Hyderabad,Telangana,Savings,2023-12-18,242038,51-60
C01764,Mohanlal Basak,21,Male,Coimbatore,Tamil Nadu,Savings,2022-06-06,187368,21-30
C01765,Ojas Chatterjee,46,Male,Bangalore,Karnataka,Current,2021-07-31,42227,41-50
C01766,Damini Savant,23,Male,Hyderabad,Telangana,Savings,2021-12-04,341144,21-30
C01767,Mannat Wason,54,Female,Pune,Maharashtra,Current,2023-07-07,220765,51-60
C01768,Chirag Hans,56,Female,Pune,Maharashtra,Current,2022-07-05,486698,51-60
C01769,Lagan Kothari,21,Female,Bangalore,Karnataka,Savings,2021-07-13,377156,21-30
C01770,Raghav Barad,49,Male,Hyderabad,Telangana,Current,2022-03-23,375675,41-50
C01771,Mamooty Dhar,46,Male,Bangalore,Karnataka,Current,2025-10-10,54187,41-50
C01772,Saira Venkataraman,55,Female,Chennai,Tamil Nadu,Current,2025-02-03,390160,51-60
C01773,Dishani Sha,29,Female,Pune,Maharashtra,Savings,2024-03-19,58664,21-30
C01774,Khushi Chaudhuri,56,Female,Mumbai,Maharashtra,Current,2024-10-23,406910,51-60
C01775,Piya Rajagopalan,31,Male,Pune,Maharashtra,Savings,2021-05-29,476783,31-40
C01776,Baiju Bhardwaj,55,Female,Kochi,Kerala,Savings,2026-04-17,446327,51-60
C01777,Pranay Buch,40,Female,Kochi,Kerala,Savings,2025-08-14,393771,31-40
C01778,Rohan Barad,44,Female,Chennai,Tamil Nadu,Current,2025-02-23,74913,41-50
C01779,Nirvaan Sunder,28,Female,Chennai,Tamil Nadu,Current,2023-01-16,310120,21-30
C01780,Aarna Buch,21,Female,Pune,Maharashtra,Current,2021-09-27,133782,21-30
C01781,Ivan Bose,58,Male,Kochi,Kerala,Current,2022-08-07,166867,51-60
C01782,Hrishita Chad,57,Male,Bangalore,Karnataka,Current,2022-10-07,282454,51-60
C01783,Samaira Batra,36,Male,Pune,Maharashtra,Current,2026-01-10,280769,31-40
C01784,Lakshay Hegde,33,Female,Mumbai,Maharashtra,Current,2023-06-05,61373,31-40
C01785,Saira Bajaj,48,Female,Coimbatore,Tamil Nadu,Savings,2024-10-27,58364,41-50
C01786,Jiya Aurora,48,Male,Chennai,Tamil Nadu,Current,2024-01-13,122608,41-50
C01787,Aayush Mani,25,Female,Hyderabad,Telangana,Current,2022-01-25,318406,21-30
C01788,Vritika Rana,54,Female,Mumbai,Maharashtra,Current,2024-07-08,316343,51-60
C01789,Hunar Trivedi,48,Female,Hyderabad,Telangana,Current,2022-01-19,393630,41-50
C01790,Heer Keer,31,Male,Hyderabad,Telangana,Savings,2022-02-10,264156,31-40
C01791,Fateh Barad,50,Male,Pune,Maharashtra,Savings,2022-06-23,374102,41-50
C01792,Jayan Yohannan,50,Female,Coimbatore,Tamil Nadu,Savings,2023-04-06,401379,41-50
C01793,Sana Shah,56,Female,Coimbatore,Tamil Nadu,Savings,2024-11-04,325411,51-60
C01794,Mohanlal Bora,47,Male,Kochi,Kerala,Savings,2026-02-02,203769,41-50
C01795,Jiya Sanghvi,39,Male,Mumbai,Maharashtra,Savings,2023-02-06,71730,31-40
C01796,Rasha Gokhale,40,Female,Bangalore,Karnataka,Current,2025-04-20,164130,31-40
C01797,Tarini Hayre,22,Male,Hyderabad,Telangana,Savings,2022-02-28,420933,21-30
C01798,Mehul Venkatesh,47,Male,Mumbai,Maharashtra,Current,2026-03-14,476122,41-50
C01799,Aaryahi Goel,34,Male,Bangalore,Karnataka,Current,2023-01-13,11093,31-40
C01800,Yasmin Tata,56,Female,Chennai,Tamil Nadu,Savings,2021-07-03,466354,51-60
C01801,Jivin Varughese,47,Female,Chennai,Tamil Nadu,Current,2023-09-19,306623,41-50
C01802,Yasmin Anne,42,Female,Hyderabad,Telangana,Current,2026-01-07,447497,41-50
C01803,Amani Thaker,59,Male,Pune,Maharashtra,Savings,2025-09-03,274641,51-60
C01804,Vanya Swaminathan,50,Female,Pune,Maharashtra,Current,2022-04-19,88109,41-50
C01805,Riya Sarraf,41,Male,Kochi,Kerala,Current,2022-08-20,213022,41-50
C01806,Gokul Bumb,46,Female,Coimbatore,Tamil Nadu,Savings,2024-07-21,361505,41-50
C01807,Nitara Dyal,38,Male,Hyderabad,Telangana,Savings,2022-12-04,380780,31-40
C01808,Yashvi Goel,57,Female,Chennai,Tamil Nadu,Savings,2021-10-02,347596,51-60
C01809,Suhana Ramachandran,26,Male,Mumbai,Maharashtra,Savings,2024-05-19,308972,21-30
C01810,Ivana Gola,33,Female,Mumbai,Maharashtra,Savings,2021-11-04,73063,31-40
C01811,Shayak Ramanathan,55,Male,Pune,Maharashtra,Savings,2022-07-19,154159,51-60
C01812,Gokul Bhagat,34,Male,Kochi,Kerala,Current,2022-08-23,54379,31-40
C01813,Kavya Chaudhry,55,Female,Kochi,Kerala,Current,2024-05-02,318749,51-60
C01814,Stuvan Dara,52,Male,Chennai,Tamil Nadu,Current,2021-10-28,239122,51-60
C01815,Anaya Bhatnagar,47,Male,Coimbatore,Tamil Nadu,Current,2025-03-13,210283,41-50
C01816,Jivika Virk,26,Male,Bangalore,Karnataka,Savings,2024-02-19,294048,21-30
C01817,Suhana Devan,39,Male,Coimbatore,Tamil Nadu,Savings,2023-10-09,143984,31-40
C01818,Darshit Saran,26,Male,Kochi,Kerala,Current,2024-07-23,223530,21-30
C01819,Abram Grewal,31,Male,Pune,Maharashtra,Current,2024-11-27,105136,31-40
C01820,Kanav Kota,24,Female,Chennai,Tamil Nadu,Current,2025-09-30,61770,21-30
C01821,Vanya Bhattacharyya,30,Female,Bangalore,Karnataka,Current,2026-03-16,145231,21-30
C01822,Eva Ramaswamy,28,Male,Hyderabad,Telangana,Savings,2023-10-30,135631,21-30
C01823,Myra Dora,59,Male,Kochi,Kerala,Current,2024-03-22,276664,51-60
C01824,Vritika Upadhyay,53,Female,Kochi,Kerala,Savings,2023-09-13,151184,51-60
C01825,Mahika Srivastava,41,Female,Chennai,Tamil Nadu,Current,2023-09-14,44318,41-50
C01826,Jiya Rama,22,Female,Hyderabad,Telangana,Savings,2024-09-20,489060,21-30
C01827,Arnav Mane,38,Male,Chennai,Tamil Nadu,Savings,2023-09-06,410020,31-40
C01828,Pari Dara,29,Female,Mumbai,Maharashtra,Current,2024-06-22,243823,21-30
C01829,Tarini Thakkar,53,Male,Chennai,Tamil Nadu,Savings,2025-12-22,205719,51-60
C01830,Mishti Gala,31,Male,Mumbai,Maharashtra,Current,2026-01-18,487884,31-40
C01831,Himmat Lanka,49,Male,Mumbai,Maharashtra,Savings,2023-01-20,436059,41-50
C01832,Bhamini Choudhry,60,Female,Hyderabad,Telangana,Savings,2026-03-24,10284,51-60
C01833,Indranil Hora,51,Female,Chennai,Tamil Nadu,Current,2021-06-25,450133,51-60
C01834,Gokul Vora,45,Female,Pune,Maharashtra,Savings,2022-01-22,316791,41-50
C01835,Sara Rau,53,Female,Kochi,Kerala,Savings,2022-08-29,94628,51-60
C01836,Lakshay Dugar,55,Male,Pune,Maharashtra,Current,2024-05-07,57036,51-60
C01837,Suhana Virk,28,Male,Hyderabad,Telangana,Current,2025-09-18,470471,21-30
C01838,Sana Balan,34,Female,Hyderabad,Telangana,Current,2025-10-28,343011,31-40
C01839,Miraan Samra,49,Female,Bangalore,Karnataka,Savings,2021-09-25,357223,41-50
C01840,Yasmin Singh,42,Male,Bangalore,Karnataka,Current,2023-11-01,324317,41-50
C01841,Ela Sagar,22,Male,Bangalore,Karnataka,Savings,2024-02-22,329179,21-30
C01842,Kavya Char,21,Male,Hyderabad,Telangana,Savings,2023-04-30,226616,21-30
C01843,Adira Bakshi,52,Female,Mumbai,Maharashtra,Savings,2024-03-14,422774,51-60
C01844,Nishith Bora,25,Male,Pune,Maharashtra,Current,2025-01-26,362450,21-30
C01845,Taimur Das,43,Female,Chennai,Tamil Nadu,Current,2022-01-10,212768,41-50
C01846,Aayush Dutta,21,Male,Coimbatore,Tamil Nadu,Current,2025-05-23,204238,21-30
C01847,Riya Mangal,49,Male,Coimbatore,Tamil Nadu,Savings,2024-02-11,399621,41-50
C01848,Bhamini Tella,38,Female,Chennai,Tamil Nadu,Savings,2025-08-21,57168,31-40
C01849,Hiran Soni,60,Female,Kochi,Kerala,Savings,2022-08-25,132818,51-60
C01850,Suhana Shanker,44,Male,Hyderabad,Telangana,Current,2024-12-03,268388,41-50
C01851,Shalv Ramachandran,59,Male,Pune,Maharashtra,Savings,2025-03-14,112805,51-60
C01852,Heer Srinivasan,46,Male,Kochi,Kerala,Current,2021-06-26,308373,41-50
C01853,Mamooty Manda,52,Male,Mumbai,Maharashtra,Savings,2026-03-28,355945,51-60
C01854,Raghav Setty,57,Male,Pune,Maharashtra,Savings,2023-02-04,318367,51-60
C01855,Diya Devi,25,Male,Coimbatore,Tamil Nadu,Current,2024-01-20,499456,21-30
C01856,Lavanya Samra,35,Female,Mumbai,Maharashtra,Savings,2021-11-07,454421,31-40
C01857,Zaina Sampath,22,Female,Pune,Maharashtra,Current,2023-11-29,11024,21-30
C01858,Divyansh Aggarwal,24,Female,Hyderabad,Telangana,Current,2025-08-17,452678,21-30
C01859,Samarth Virk,38,Male,Hyderabad,Telangana,Current,2024-02-23,269823,31-40
C01860,Oorja Shankar,54,Male,Bangalore,Karnataka,Savings,2023-08-02,34623,51-60
C01861,Rhea Khalsa,47,Female,Bangalore,Karnataka,Current,2025-12-18,12704,41-50
C01862,Yakshit Manda,33,Female,Hyderabad,Telangana,Savings,2021-07-06,471425,31-40
C01863,Zoya Swaminathan,22,Male,Mumbai,Maharashtra,Current,2024-10-26,49028,21-30
C01864,Emir Vig,33,Male,Coimbatore,Tamil Nadu,Current,2023-10-12,172951,31-40
C01865,Hansh Kota,27,Male,Chennai,Tamil Nadu,Current,2024-09-13,236465,21-30
C01866,Jayan Sem,22,Female,Kochi,Kerala,Current,2025-02-03,139579,21-30
C01867,Samarth Bora,51,Male,Chennai,Tamil Nadu,Current,2023-07-09,446478,51-60
C01868,Ahana  Kumer,42,Male,Chennai,Tamil Nadu,Savings,2024-11-20,416716,41-50
C01869,Amira Chaudhari,60,Female,Mumbai,Maharashtra,Savings,2026-04-21,337862,51-60
C01870,Tara Walla,58,Male,Hyderabad,Telangana,Savings,2021-08-17,41817,51-60
C01871,Rasha Boase,45,Female,Chennai,Tamil Nadu,Savings,2024-05-24,420332,41-50
C01872,Miraan Dewan,24,Female,Coimbatore,Tamil Nadu,Savings,2025-08-30,168057,21-30
C01873,Fateh Sanghvi,48,Male,Mumbai,Maharashtra,Savings,2023-08-21,365238,41-50
C01874,Adah Thakkar,56,Male,Chennai,Tamil Nadu,Current,2024-03-18,455607,51-60
C01875,Reyansh Shukla,46,Male,Hyderabad,Telangana,Current,2025-05-13,132217,41-50
C01876,Anahi Bobal,59,Male,Kochi,Kerala,Current,2024-01-10,211284,51-60
C01877,Rania Dayal,48,Male,Hyderabad,Telangana,Current,2024-03-23,351270,41-50
C01878,Kimaya Dey,22,Female,Pune,Maharashtra,Current,2026-05-09,318183,21-30
C01879,Vritika Saraf,27,Male,Coimbatore,Tamil Nadu,Savings,2022-04-24,322043,21-30
C01880,Himmat Sabharwal,25,Male,Pune,Maharashtra,Savings,2021-12-19,344162,21-30
C01881,Kiara Gole,37,Female,Mumbai,Maharashtra,Current,2022-06-20,262391,31-40
C01882,Jayan Ramaswamy,60,Female,Pune,Maharashtra,Savings,2021-05-17,137481,51-60
C01883,Shalv Kunda,23,Male,Coimbatore,Tamil Nadu,Savings,2024-05-04,173403,21-30
C01884,Anahi Rana,48,Female,Mumbai,Maharashtra,Current,2024-08-13,316009,41-50
C01885,Taran Bawa,30,Male,Mumbai,Maharashtra,Current,2025-11-28,171834,21-30
C01886,Mishti Shenoy,42,Female,Mumbai,Maharashtra,Current,2021-08-03,14237,41-50
C01887,Bhamini Jha,58,Male,Mumbai,Maharashtra,Savings,2024-02-20,134459,51-60
C01888,Ela Walla,56,Male,Mumbai,Maharashtra,Current,2023-05-20,190258,51-60
C01889,Suhana Bassi,33,Male,Coimbatore,Tamil Nadu,Savings,2021-12-30,189071,31-40
C01890,Myra Karan,51,Female,Coimbatore,Tamil Nadu,Current,2024-02-24,456697,51-60
C01891,Miraya Garg,57,Female,Mumbai,Maharashtra,Current,2021-10-14,229516,51-60
C01892,Miraya Suresh,31,Male,Bangalore,Karnataka,Current,2023-08-05,469331,31-40
C01893,Prerak Jayaraman,23,Female,Kochi,Kerala,Savings,2025-06-27,492320,21-30
C01894,Manjari Dayal,35,Male,Chennai,Tamil Nadu,Current,2024-03-14,337113,31-40
C01895,Sana Raman,36,Female,Coimbatore,Tamil Nadu,Current,2025-01-14,433242,31-40
C01896,Renee Ratta,45,Male,Pune,Maharashtra,Current,2025-03-10,106597,41-50
C01897,Reyansh Rajagopalan,21,Female,Kochi,Kerala,Savings,2025-11-13,48656,21-30
C01898,Yakshit Bhatnagar,22,Male,Bangalore,Karnataka,Savings,2024-12-21,162345,21-30
C01899,Kashvi Karnik,33,Female,Hyderabad,Telangana,Savings,2025-05-29,25563,31-40
C01900,Zain Shenoy,33,Female,Coimbatore,Tamil Nadu,Savings,2024-11-15,124790,31-40
C01901,Saanvi Bora,32,Female,Bangalore,Karnataka,Savings,2025-11-14,103607,31-40
C01902,Aarav Bhatia,22,Male,Coimbatore,Tamil Nadu,Current,2024-06-28,487442,21-30
C01903,Armaan Chaudhry,22,Male,Chennai,Tamil Nadu,Current,2024-05-15,353340,21-30
C01904,Parinaaz Kapadia,28,Female,Kochi,Kerala,Savings,2022-06-15,169945,21-30
C01905,Advik Mammen,36,Female,Hyderabad,Telangana,Current,2025-02-05,356506,31-40
C01906,Jhanvi Srivastava,54,Female,Coimbatore,Tamil Nadu,Savings,2024-02-03,72124,51-60
C01907,Zeeshan Desai,29,Male,Coimbatore,Tamil Nadu,Savings,2022-08-07,289212,21-30
C01908,Abram Kohli,44,Female,Hyderabad,Telangana,Current,2023-03-21,343522,41-50
C01909,Vritika Chatterjee,23,Male,Coimbatore,Tamil Nadu,Current,2024-06-25,423971,21-30
C01910,Indrans Ganesh,41,Male,Coimbatore,Tamil Nadu,Savings,2024-04-20,340017,41-50
C01911,Dishani Kibe,38,Male,Kochi,Kerala,Current,2026-03-20,119700,31-40
C01912,Ayesha Bail,26,Female,Pune,Maharashtra,Savings,2025-11-23,97783,21-30
C01913,Armaan Sem,45,Female,Mumbai,Maharashtra,Current,2025-05-05,282049,41-50
C01914,Arnav Bassi,32,Female,Hyderabad,Telangana,Current,2025-01-26,285500,31-40
C01915,Anahita Kota,51,Female,Pune,Maharashtra,Current,2024-02-12,150685,51-60
C01916,Krish Dhar,46,Male,Mumbai,Maharashtra,Savings,2023-09-07,125094,41-50
C01917,Indrajit Dey,49,Male,Coimbatore,Tamil Nadu,Current,2021-07-06,124606,41-50
C01918,Chirag Shah,48,Female,Bangalore,Karnataka,Savings,2022-09-21,451676,41-50
C01919,Shlok Konda,37,Male,Bangalore,Karnataka,Savings,2021-09-27,404066,31-40
C01920,Tejas Bhalla,39,Female,Chennai,Tamil Nadu,Current,2024-02-24,130679,31-40
C01921,Hansh Sarna,23,Female,Mumbai,Maharashtra,Current,2024-06-22,233400,21-30
C01922,Aayush Bhatnagar,50,Female,Hyderabad,Telangana,Current,2025-12-13,202682,41-50
C01923,Shalv Dar,52,Female,Kochi,Kerala,Current,2022-08-03,210472,51-60
C01924,Sahil Lall,32,Female,Chennai,Tamil Nadu,Savings,2025-10-20,149263,31-40
C01925,Aarav Sarin,25,Female,Pune,Maharashtra,Savings,2023-11-01,164412,21-30
C01926,Nitya Reddy,53,Male,Kochi,Kerala,Current,2024-07-09,495808,51-60
C01927,Ivan Subramanian,27,Male,Coimbatore,Tamil Nadu,Savings,2022-05-19,198867,21-30
C01928,Diya Sarin,55,Male,Chennai,Tamil Nadu,Current,2026-01-02,113099,51-60
C01929,Saira Mani,42,Female,Pune,Maharashtra,Current,2022-01-07,400705,41-50
C01930,Yuvraj  Upadhyay,38,Male,Kochi,Kerala,Savings,2025-02-14,458265,31-40
C01931,Keya Balay,55,Female,Kochi,Kerala,Savings,2023-11-29,413741,51-60
C01932,Biju Sur,39,Female,Bangalore,Karnataka,Current,2023-05-21,222734,31-40
C01933,Vanya Doctor,58,Male,Kochi,Kerala,Current,2023-02-20,352932,51-60
C01934,Dharmajan Sarma,30,Female,Mumbai,Maharashtra,Savings,2023-02-03,128974,21-30
C01935,Nitya Dhar,34,Female,Pune,Maharashtra,Savings,2021-07-30,280441,31-40
C01936,Tiya Kara,56,Female,Mumbai,Maharashtra,Current,2024-04-16,188603,51-60
C01937,Elakshi Wali,26,Female,Kochi,Kerala,Savings,2022-09-24,234811,21-30
C01938,Anika Jaggi,47,Male,Kochi,Kerala,Current,2023-04-01,245914,41-50
C01939,Rania Manne,56,Male,Kochi,Kerala,Current,2022-12-09,82849,51-60
C01940,Romil Sidhu,29,Female,Mumbai,Maharashtra,Savings,2023-08-04,272039,21-30
C01941,Darshit Bajwa,43,Female,Kochi,Kerala,Savings,2023-10-18,229753,41-50
C01942,Hrishita Raj,46,Female,Hyderabad,Telangana,Current,2024-03-10,317733,41-50
C01943,Diya Choudhry,57,Male,Chennai,Tamil Nadu,Savings,2022-11-29,90578,51-60
C01944,Piya Bhatti,57,Female,Bangalore,Karnataka,Current,2023-06-30,117062,51-60
C01945,Saira Virk,25,Female,Hyderabad,Telangana,Savings,2024-10-29,258920,21-30
C01946,Ela Chana,42,Female,Chennai,Tamil Nadu,Current,2024-01-02,58885,41-50
C01947,Urvi Chaudhari,27,Male,Coimbatore,Tamil Nadu,Savings,2025-12-07,443310,21-30
C01948,Mannat Issac,59,Female,Pune,Maharashtra,Savings,2025-05-16,107880,51-60
C01949,Ira Mandal,25,Female,Coimbatore,Tamil Nadu,Current,2022-01-16,117946,21-30
C01950,Anahi Vasa,39,Male,Coimbatore,Tamil Nadu,Current,2022-02-13,40122,31-40
C01951,Ranbir Subramanian,54,Male,Bangalore,Karnataka,Savings,2024-04-29,181322,51-60
C01952,Romil Rau,47,Female,Kochi,Kerala,Savings,2023-09-10,68061,41-50
C01953,Sara Sane,55,Female,Coimbatore,Tamil Nadu,Current,2025-07-03,399620,51-60
C01954,Kaira Vyas,45,Male,Chennai,Tamil Nadu,Savings,2024-10-01,466366,41-50
C01955,Miraya Agate,40,Female,Coimbatore,Tamil Nadu,Current,2026-03-29,93247,31-40
C01956,Jayant Choudhry,57,Female,Mumbai,Maharashtra,Savings,2024-08-17,273441,51-60
C01957,Shamik Sandhu,50,Female,Pune,Maharashtra,Savings,2021-06-14,13902,41-50
C01958,Jivin Hayer,49,Male,Coimbatore,Tamil Nadu,Current,2022-05-18,327114,41-50
C01959,Mishti Vohra,36,Female,Kochi,Kerala,Current,2023-08-14,251279,31-40
C01960,Anahita Seth,57,Male,Hyderabad,Telangana,Savings,2023-10-25,160948,51-60
C01961,Hrishita Luthra,50,Female,Pune,Maharashtra,Current,2022-01-19,215043,41-50
C01962,Akarsh Koshy,32,Female,Mumbai,Maharashtra,Savings,2021-06-15,104150,31-40
C01963,Samiha Varty,48,Female,Mumbai,Maharashtra,Current,2021-11-05,487538,41-50
C01964,Azad Malhotra,32,Male,Pune,Maharashtra,Current,2025-10-03,376291,31-40
C01965,Ritvik Raman,36,Male,Chennai,Tamil Nadu,Current,2024-11-19,472713,31-40
C01966,Hansh Dash,55,Female,Pune,Maharashtra,Savings,2023-08-18,375976,51-60
C01967,Indrajit Kunda,34,Female,Pune,Maharashtra,Current,2024-10-04,409434,31-40
C01968,Divyansh Sidhu,28,Female,Mumbai,Maharashtra,Savings,2025-01-29,406045,21-30
C01969,Pari Kanda,53,Female,Chennai,Tamil Nadu,Current,2025-09-01,246420,51-60
C01970,Vivaan Chowdhury,37,Male,Coimbatore,Tamil Nadu,Savings,2023-08-03,252308,31-40
C01971,Tara Sankaran,25,Female,Chennai,Tamil Nadu,Current,2024-04-04,190175,21-30
C01972,Nitara Loyal,46,Male,Pune,Maharashtra,Current,2023-06-06,29804,41-50
C01973,Drishya Dua,37,Male,Chennai,Tamil Nadu,Savings,2026-02-07,181500,31-40
C01974,Bhavin Wagle,50,Female,Pune,Maharashtra,Current,2023-03-09,45775,41-50
C01975,Rhea Banik,56,Male,Chennai,Tamil Nadu,Current,2022-09-20,83534,51-60
C01976,Nehmat Kapur,38,Male,Hyderabad,Telangana,Savings,2025-01-16,449613,31-40
C01977,Anvi Bains,59,Male,Chennai,Tamil Nadu,Savings,2022-10-17,164216,51-60
C01978,Jhanvi Dasgupta,55,Female,Chennai,Tamil Nadu,Savings,2021-12-06,50677,51-60
C01979,Tushar Mall,21,Female,Pune,Maharashtra,Savings,2021-07-15,241031,21-30
C01980,Ayesha Talwar,32,Male,Bangalore,Karnataka,Savings,2022-01-12,478025,31-40
C01981,Anay Anand,55,Male,Pune,Maharashtra,Current,2024-04-25,375293,51-60
C01982,Gatik Vasa,54,Male,Chennai,Tamil Nadu,Current,2022-08-05,371940,51-60
C01983,Mahika Kashyap,49,Male,Bangalore,Karnataka,Savings,2022-12-07,35514,41-50
C01984,Pihu Chakrabarti,45,Male,Kochi,Kerala,Savings,2022-03-11,206421,41-50
C01985,Rhea Ravi,33,Male,Coimbatore,Tamil Nadu,Savings,2022-12-01,231083,31-40
C01986,Eva Bahri,21,Female,Chennai,Tamil Nadu,Savings,2022-03-29,366494,21-30
C01987,Aarav Zachariah,25,Male,Pune,Maharashtra,Savings,2025-03-22,427817,21-30
C01988,Taimur Saran,31,Male,Kochi,Kerala,Savings,2021-08-25,227936,31-40
C01989,Nishith Sharaf,27,Female,Mumbai,Maharashtra,Current,2022-11-20,304678,21-30
C01990,Saksham Bali,33,Male,Pune,Maharashtra,Current,2023-04-17,234332,31-40
C01991,Dhruv Shenoy,35,Male,Chennai,Tamil Nadu,Savings,2024-01-12,196948,31-40
C01992,Stuvan Sachdev,32,Male,Bangalore,Karnataka,Current,2024-10-23,352880,31-40
C01993,Sara Babu,21,Female,Bangalore,Karnataka,Savings,2022-02-19,250530,21-30
C01994,Kimaya Bala,25,Female,Coimbatore,Tamil Nadu,Current,2024-04-27,33036,21-30
C01995,Devansh Trivedi,34,Female,Chennai,Tamil Nadu,Current,2026-03-31,412414,31-40
C01996,Dhruv Virk,52,Male,Mumbai,Maharashtra,Savings,2024-11-02,142089,51-60
C01997,Chirag Shetty,59,Female,Chennai,Tamil Nadu,Current,2024-10-06,365415,51-60
C01998,Darshit Baral,29,Female,Kochi,Kerala,Savings,2026-03-09,343108,21-30
C01999,Neelofar Kar,41,Female,Kochi,Kerala,Savings,2026-01-22,185691,41-50
C02000,Azad Varty,59,Female,Chennai,Tamil Nadu,Current,2023-09-13,277924,51-60
